Class,gene_18517,gene_18518,gene_18519,gene_18520,gene_18521,gene_18522,gene_18523,gene_18524,gene_18525,gene_18526,gene_18527,gene_18528,gene_18529,gene_13429,gene_18897,gene_3434,gene_3435,gene_3436,gene_3437,gene_3438,gene_3439,gene_3440,gene_3441,gene_3442,gene_3443,gene_6876,gene_7929,gene_11348,gene_14317,gene_14318,gene_15430,gene_15431,gene_15432,gene_5297,gene_5298,gene_5299,gene_5300,gene_5301,gene_5302,gene_5303,gene_14983,gene_14984,gene_14985,gene_14986,gene_19238,gene_11355,gene_11806,gene_14828,gene_4442,gene_10558,gene_10559,gene_10560,gene_10561,gene_10562,gene_10563,gene_10564,gene_1136,gene_1137,gene_978,gene_979,gene_5235,gene_5236,gene_5237,gene_19874,gene_2858,gene_2859,gene_2860,gene_2861,gene_2862,gene_2863,gene_2864,gene_2865,gene_2866,gene_2867,gene_2868,gene_2869,gene_2870,gene_2871,gene_2872,gene_2873,gene_2874,gene_2875,gene_2876,gene_2877,gene_2878,gene_2879,gene_2880,gene_2881,gene_2882,gene_2883,gene_2884,gene_5020,gene_17769,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316
LUAD,0.81262144,10.95308332,10.31608916,12.04612131,9.653674508,9.465825536,10.43081841,10.61605254,9.039851229,6.922102681,1.329353261,0,8.309194381,8.612197663,7.704374016,0.462785263,10.80783789,0.81262144,6.750298318,7.317159328,0.462785263,1.329353261,1.866907978,2.964934576,12.80121121,4.342625854,10.03276207,7.758776197,8.434344664,10.87881728,10.28318098,6.003644959,2.257644299,13.44500191,7.243459637,9.712090171,9.04502516,11.56660113,8.822057711,9.175315008,7.087706806,0.462785263,8.174036828,10.69650683,0.462785263,8.915419316,0.462785263,6.970773145,5.547326432,10.36334632,10.3553511,10.50965626,9.434626143,8.295364877,8.534863119,9.376704956,2.13878171,5.115245535,12.79646351,11.24420921,12.63830693,10.33352436,10.97086084,3.977316563,1.329353261,0,7.863232288,5.593261134,0,1.09396575,4.230825526,8.024890323,2.654206378,0,3.90630378,8.826869404,2.13878171,4.421129024,6.852985108,4.760050581,9.46813933,3.831623937,0.462785263,0,0,6.824386003,0,0.462785263,0.462785263,0,10.20536563,9.576448444,7.675815931,10.70960081,11.02397608,8.327992683,15.22219491,13.72711211,0.81262144,0,0,0.81262144
BRCA,1.543842287,9.391239292,10.65850606,10.98516596,9.143046418,7.642780981,10.67279658,10.67719109,9.404349679,9.614266294,0,0,10.483846,8.589804676,4.975084441,0,7.67559014,2.023290843,6.159832999,3.643198171,0,0,0,0,12.41124085,14.1212502,5.791972915,10.9101705,8.93743856,11.55582574,1.103933991,2.023290843,2.272441301,12.79107943,3.454399652,10.9714717,11.16636397,10.37026238,8.956477803,8.990566347,0,1.103933991,7.3254134,4.817781843,2.272441301,9.393707923,0,0.820730401,3.237120073,10.29984907,11.01912504,9.590802222,11.45566628,7.328854412,4.561045025,8.562288223,0,6.931600331,10.33688587,8.734384469,13.15035023,9.631093366,7.137985025,4.029072947,5.164540928,0.467905469,6.414324993,9.074981675,0.467905469,5.506030621,2.382556591,9.85146797,7.057276965,0,1.340619235,8.922706295,1.543842287,5.811789539,6.388165423,3.237120073,10.00213991,2.023290843,4.360378324,0,0,11.64689617,0,0,0,0,12.06556423,3.598258,10.47727257,9.144023419,9.219214512,7.662013184,11.98098923,12.98729244,0,0.820730401,0,0
KIRC,0.520648536,10.26565021,10.00631205,11.02875561,8.392781072,8.404856301,9.464386463,11.4480027,8.168150598,7.404485931,0,0,9.643230285,9.127468202,7.562372185,0,8.466427276,0.724213687,11.16033156,1.563597463,11.08814557,3.176466397,0,0,11.58126179,5.143091329,11.38210521,1.334110568,8.426889508,10.93882241,4.973836249,3.308899615,3.030618586,12.8545587,5.262248975,11.36580297,9.122413888,11.79203785,10.78045775,9.861831331,0.28368476,1.204078098,5.8401107,0.28368476,2.230940776,0.724213687,0,4.421432029,14.68450209,10.65584374,10.02959092,9.511110215,9.843861396,8.683289411,5.732185067,9.378908223,0,8.158306728,10.34058452,10.39702212,12.57132366,10.23164121,11.94116868,3.14135104,3.918939543,0.28368476,7.139080609,8.262033753,3.542097053,3.918939543,0.520648536,6.986740851,0.902498123,0,6.989207143,3.876880337,2.910655921,6.808011714,4.650913875,7.728042942,6.179877251,4.21746339,0,0,0,0.902498123,1.563597463,0,0,0,10.00753191,8.137303705,6.603967508,12.0541498,10.9120585,10.44346161,13.32156174,11.27053478,0,1.334110568,0,0
LUAD,0,9.910044544,10.19501533,12.13140042,9.220126771,8.213570863,11.20866722,10.63196823,7.982525906,6.945502362,0.612777105,0,10.64823173,8.53194673,7.828257101,1.216051258,11.48763909,1.371670371,7.905013872,8.028580202,0.338681125,2.38788636,0,2.150592169,13.08286589,7.155546866,11.16244168,6.43857564,7.866271282,10.85632437,9.643177964,7.953562083,4.924708008,13.07854779,4.648488452,10.36618012,9.573236283,12.12491936,7.958175681,7.909779103,8.262874724,1.51212573,7.052904912,3.243029231,1.216051258,13.18728093,0,7.643812908,6.052268069,9.985742339,10.74950075,10.50058299,9.509193059,8.106829863,5.539614817,10.13990942,3.690182401,6.005494308,11.77251665,11.09038373,12.86375459,9.944160057,11.72886861,5.410931251,3.321509653,0.338681125,9.274701952,9.932486431,1.757706017,6.507333221,5.356062797,8.17446135,5.842076237,0.338681125,6.49468761,13.11768693,4.363304264,6.225527518,8.923386916,6.486196274,10.39765324,7.112053694,0.338681125,0,0.338681125,5.068167757,0.612777105,1.371670371,0.338681125,0,10.12665285,8.874606413,8.70932855,11.49029434,10.61551929,10.02369892,15.46767878,13.70232422,1.216051258,5.84871557,0.338681125,2.877920896
COAD,0,9.514041363,10.2828915,11.89048089,8.44211827,9.576268918,8.932908614,9.367309904,10.10024182,9.03432578,0,0,11.80405033,7.758143248,5.103757788,0,9.601499677,0.972325042,7.559109369,0.566571641,1.288653864,14.25067592,0,1.547943311,14.17889045,4.438492473,7.182890893,0.566571641,7.947145973,10.31973985,2.413864833,6.337106275,1.958285901,12.46265052,2.759581973,11.05560104,9.522557993,11.24763088,5.603448315,8.24578561,2.538538164,0,4.753497571,0.566571641,2.277389699,3.901977075,0,3.703211467,3.472617738,9.865006328,11.97565096,10.5884523,8.873487177,8.083862222,8.319319871,10.32082311,0.972325042,6.144558321,10.76032908,10.8094868,13.54158066,8.970741514,10.304454,5.135493828,5.33778244,1.288653864,8.741868054,8.510313193,2.277389699,1.767654798,1.547943311,8.446103184,1.288653864,0,2.413864833,4.195032565,2.538538164,5.545196172,6.544610572,4.406128457,10.1711768,6.875313175,0,0,0,3.472617738,0,0,0,0,11.11406114,6.053461104,9.299549187,10.05724718,10.12469,6.053461104,13.11873023,13.42516344,1.767654798,2.538538164,0,1.288653864
BRCA,2.44299656,10.5039549,9.856223195,11.93139867,9.309212575,7.663309035,9.771524133,10.74481702,9.610351259,8.197147875,0,0.679063417,9.104522751,9.258799202,6.088692851,0,9.514136071,2.079770628,8.417422173,3.303839185,0,0.488926268,3.522206441,0,14.91739073,14.40947049,7.776465933,4.535343816,8.50493416,11.26130749,4.029479389,2.211292604,2.211292604,13.10457582,5.020924396,11.40387483,9.822551712,11.15275383,8.746319485,8.519282415,3.956372672,1.144242197,5.326702719,5.782919604,4.029479389,12.01054909,0,5.297404209,4.064684571,10.65094402,10.54426899,9.00720952,9.735791236,8.345879783,5.772310615,9.737156062,3.7980194,12.93731128,11.84512149,10.61797246,12.94744152,9.389506583,11.89930405,6.428336721,2.898189,1.386093558,7.771146087,7.725127635,1.386093558,3.243669081,2.331791191,8.132247798,1.144242197,2.211292604,6.043346692,12.15537799,1.935082523,5.844990667,5.865099769,9.511744749,11.53165438,4.197511592,1.386093558,0,0,8.728590608,0,0.853516665,0,0.853516665,10.67212475,6.796182411,13.6930513,10.92384742,10.63563651,7.476584208,13.02894722,12.92276835,0.853516665,7.207970917,0,0
BRCA,0.790521838,9.890559171,11.42770044,10.78779648,8.650868651,7.393107254,8.873680953,9.71380749,9.424682795,7.268930253,0.448689552,0,8.523636441,9.078375002,7.282884555,0.448689552,10.2425906,1.829362492,9.534509106,0.448689552,0,2.098790088,0.448689552,7.206154794,13.68287392,7.827787275,8.861285457,6.983016384,5.864889364,8.661304246,5.926763275,8.608343544,4.266149366,13.49757744,7.729532378,10.90195295,9.467689094,12.07969144,8.293057749,8.299752934,5.692410459,7.332358852,9.128136134,3.893711677,0,11.53446825,0,12.26946276,4.862545617,9.925591527,11.45364104,9.737431577,8.546342736,8.204830317,6.515351342,9.950832891,3.663868313,6.395427884,12.0694397,11.7060729,12.93067082,9.764914705,11.6320546,6.698801885,4.293245398,7.533244064,7.67290616,7.533244064,3.621723697,1.298247734,1.673104098,5.484769736,2.325703013,0,6.180042409,3.339251427,2.098790088,5.095907546,6.543837648,3.663868313,8.802380652,6.678395912,0,0,0,5.960963408,0,0,0,0,11.74262944,9.859168242,8.872557921,10.32819245,10.26029623,8.817626455,14.58084151,12.52398578,2.848417631,6.051037058,0,0.448689552
BRCA,4.466999002,10.14640321,10.2675358,12.62411232,8.56438198,7.151686342,10.37860916,9.80895935,10.25084318,6.083504857,0,0,12.59346816,8.566780912,7.87885406,0.705137467,9.330042932,3.863125715,8.123966175,0.395282204,0,0.395282204,1.176705738,0.395282204,11.4655562,2.517880364,6.136170875,6.647819595,7.419420909,10.07273556,8.71154997,3.341928835,4.729438568,13.35700209,8.583470193,11.18749436,9.768349762,10.99775108,9.074922822,8.393729371,5.515781825,9.830093666,9.660117152,8.998754011,1.531568609,8.12233623,0,13.15014552,3.924308957,10.70296915,11.37361559,8.886025746,9.02517556,8.487924423,6.60642298,9.270916661,5.423450434,9.588101828,12.16933315,11.66733334,13.25562908,9.560067201,9.866592756,5.009024626,9.018175137,10.67209822,10.08711804,8.554738485,8.436353426,1.680819425,4.171415017,4.844686936,6.60642298,1.176705738,4.48740917,8.725580984,4.951405955,7.04898812,7.314787144,4.641089335,10.52248345,7.076206331,1.176705738,4.382321407,0,8.973648582,3.69777382,1.816108144,0,0,11.76619346,6.960488542,8.144999759,10.21456198,11.12819414,6.919769108,13.1014669,12.1746511,8.446818639,6.390373628,0,2.15924166
BRCA,2.57992834,10.00828855,9.695767679,11.8889677,9.250682138,6.925595977,10.91866947,9.307660759,9.597857025,8.884451397,2.491468326,0,10.26875251,8.924076126,7.307756373,0,10.36294104,3.357115611,7.35342916,5.313459918,0,0.439037963,0,0,13.06454743,12.90472305,7.546933034,0.775092694,6.600293544,9.427254171,1.647959145,3.710624622,2.663299072,12.98083041,3.786951765,10.67117836,10.28940799,10.81282709,7.880985443,8.091260824,8.593088545,0,5.70635649,11.51166372,2.663299072,2.81682495,1.647959145,0,3.859442849,10.97288647,10.56239508,8.991150496,9.266596823,8.927238702,6.546417597,9.752188274,0,7.378312198,11.20741095,11.0354727,12.02457871,9.792089108,10.15905139,7.616563546,2.81682495,1.647959145,6.904327537,7.269453996,2.187926067,2.663299072,2.187926067,11.81727149,4.434808345,0,3.749298269,9.060058195,0.775092694,5.646156896,8.231019525,3.670896973,9.582546595,5.23388806,6.061674687,0,0.439037963,10.29227561,0,6.578983985,0.439037963,0,11.51237011,6.022747303,10.7950331,11.24890598,10.36916109,6.731617723,12.79695216,13.74614688,4.771785241,5.506408353,0,0
BRCA,1.200002066,10.27051726,10.74009274,11.89260732,7.05543429,7.614268135,11.97976457,10.60660879,10.23755655,8.137354943,0,0,8.73770028,10.84736277,7.60314413,0,12.40185015,4.734677108,9.461855931,1.390557636,0,0.980464076,1.709511214,0,13.82323785,13.01184048,9.71333324,2.84052366,8.431058774,11.75003698,3.379399163,0,3.963122655,12.6667699,5.85207127,11.35456897,8.93512084,11.29193042,7.941875121,8.96632952,3.70058398,3.70058398,7.793694338,10.94530483,1.709511214,10.21607891,0,0,4.916108758,9.462917333,8.97472432,10.1434725,9.842802883,7.083309119,7.027010253,8.208687949,0,8.915873405,11.31507595,11.07156292,13.30395194,10.31233844,11.3900507,9.045508499,4.399875176,0,7.330101211,7.324279574,1.709511214,0,3.837812082,9.533064922,6.895629808,0,5.915468316,6.75972843,1.84595164,5.953721539,5.39895228,3.664130088,9.473092829,4.662604294,6.336147682,0,0,12.38908276,0,0,0,0,11.14675958,6.45292484,10.06307145,10.85748343,9.658222196,8.084893406,13.76267271,11.8462073,0,4.752149128,0,0
KIRC,0.472903624,9.86964936,9.974615349,12.03270698,8.69130733,8.868199052,11.90820495,10.74814252,8.940607246,7.769798181,0,0,10.6266764,9.329619213,6.120262765,0,10.79709406,1.734482022,11.38534475,1.893556369,10.17332735,1.555668934,0,0,7.91367931,7.140011714,9.455325165,0.828550347,8.575781251,11.32160683,6.230656475,3.703322227,3.065365508,13.0617627,7.028679648,11.10062292,9.569477801,11.67855173,8.88605319,8.480285321,1.113567157,0,7.701528265,1.113567157,1.734482022,0.828550347,0,1.351458723,7.572222722,10.89845779,10.7803183,10.21300698,9.635701798,8.376329458,7.336328025,9.378366393,1.555668934,7.657854336,10.88258192,10.39443054,12.82776545,9.556157313,11.44617867,5.727465798,3.253172415,1.555668934,8.515885091,5.118957679,3.659707681,4.854559246,1.351458723,9.333960351,3.78679498,2.036854953,7.899683192,4.045914705,4.011629812,6.811689371,5.915379875,5.271638568,7.936702712,5.086380414,0,0,0.472903624,1.555668934,0.472903624,1.113567157,0,0.472903624,10.11143566,9.121302979,6.538237053,10.07194497,10.4986797,6.385952108,15.02016394,13.24483058,0,1.351458723,0,0
BRCA,5.259630291,9.060271706,9.575454157,12.20533203,9.932735918,8.444377187,11.54565954,9.302828529,9.401412879,9.69551715,2.054119133,0,11.00242828,7.518409244,5.573847106,0,9.29440249,1.858935843,8.002173675,2.518384064,0.60928218,2.969251816,0,0,10.41541433,13.47885808,7.802716681,3.457357894,6.778418866,9.901370758,7.142668705,4.494729206,2.64498682,12.71894807,3.821424505,10.0779773,9.714590693,10.46237957,6.610130123,8.50406418,5.373731722,2.226015216,6.771489469,6.530361075,1.858935843,8.280942399,0,4.592241738,5.259630291,9.324488859,12.10461513,10.55800928,9.151079981,8.288233964,7.163971637,10.30708694,4.197000396,7.270921332,10.65288082,9.831532103,13.56244517,9.14974712,11.13576058,6.463208826,6.047893871,3.766775355,7.489165579,6.812536731,3.312273084,5.336693998,4.277389699,10.95356354,6.11505822,0,0.60928218,8.005130468,4.237754903,5.940892615,6.640843585,4.277389699,9.578431191,5.069534621,5.259630291,0,1.365412592,10.70830796,0,7.169243568,0,0,10.81273085,6.832636888,10.22648445,8.849642794,9.404771166,8.198179807,13.63168864,13.16620703,2.64498682,3.150933299,0,0
PRAD,2.698551882,9.818118779,10.006284,11.34254697,9.321172736,9.269477373,10.88339935,10.05400731,8.693358015,9.268193419,1.905273872,0.875544181,11.01479463,8.269248263,4.562248531,6.834483691,10.55619947,2.698551882,6.947911572,0.631523406,0,2.431141535,1.069220959,4.081118024,13.64040312,6.726395292,9.873222616,5.541629443,7.105793298,10.19855554,5.398709494,7.237630636,4.588828548,13.10600015,7.035062997,9.843347941,9.579074525,11.26868819,8.913062928,8.472504018,7.535399809,4.858319243,6.985910229,5.471938533,2.815718872,2.431141535,0,7.088438452,4.773964687,10.60562767,11.93452756,9.975131457,9.279710394,9.133620034,6.848297437,10.14987411,3.582929273,10.35736506,11.34285249,10.75999634,13.72627139,9.344515625,11.14644776,7.738240914,3.207471223,2.815718872,9.846759691,9.272041857,1.069220959,0,7.983341376,11.44603906,1.404630684,0.631523406,6.585015098,8.192785959,6.052007165,4.714855443,6.657438505,7.424477054,8.878130634,5.991034252,1.404630684,0,0,7.899556318,0,1.905273872,0,0.631523406,10.58846167,10.89384756,11.92028958,10.05549937,10.78760061,9.009988131,15.80711086,13.11281251,6.770604433,7.189587384,0,3.444242994
BRCA,2.47064098,10.58328966,10.54541822,11.22483979,9.300938215,7.406451635,12.7954086,9.767403205,9.213942611,9.186084518,1.094709007,0,10.67984073,9.097631864,6.744551324,0,10.84750371,3.978589205,7.579187692,1.709908171,1.094709007,0,0,0,13.89901698,13.38379878,8.969484377,1.434881719,7.90388787,10.81694364,1.940843296,1.709908171,2.857284353,13.03425733,3.627279977,11.17858394,10.05455005,11.17149583,6.236293612,8.997004427,8.605168351,1.094709007,3.870719801,8.240948708,2.47064098,7.490858897,0,0.648833548,5.222765928,10.34639184,10.97751606,9.355734296,10.62279312,8.337818113,6.811214118,9.211180154,0.648833548,9.18044627,11.56751408,11.05464501,13.8581656,10.21272739,10.15641179,7.752554596,5.605855792,1.094709007,6.512378608,7.153774942,2.73954571,2.47064098,2.73954571,6.466795131,1.094709007,0.648833548,3.870719801,8.171612168,0.648833548,5.287125025,5.76497241,3.334239313,9.900219261,6.825734756,5.035628308,0,0,10.43435718,0,0,0,0,12.19671277,6.14662875,11.62855946,10.67984073,10.19676194,7.148008743,13.27460674,13.48472221,1.709908171,3.813606775,0,0
KIRC,5.005647003,10.09894006,10.2925172,12.16456129,8.340353077,8.771911982,9.982765463,11.50925047,8.052932075,7.291198332,0.454702328,0,10.29974607,8.831798088,7.085881375,1.078336571,8.551696728,2.792584692,11.02090357,2.115998713,13.21515074,2.713277901,0.454702328,1.512328036,13.13985828,10.24000419,9.535438691,0,8.262414365,11.46303897,4.988911865,2.343692069,4.937504473,13.23469321,6.906217181,10.92160295,9.117204123,11.4410923,9.845402232,9.017579561,0.799999066,1.845510123,6.293578324,3.804156841,1.845510123,8.888170927,0,3.684515807,10.31157804,10.67874977,10.30989694,10.43911403,9.807723599,8.431426565,7.643719127,9.822559678,1.512328036,5.913767856,11.49061024,11.10436942,12.99106828,10.21322576,11.36388835,8.460554189,4.902184552,0.799999066,9.55688919,9.728650124,3.007249332,5.931394678,0.454702328,10.25626767,1.311619363,2.115998713,6.216596489,5.673081478,2.792584692,5.470972796,8.272821043,6.548983697,8.540255928,4.954843051,0,0,0,3.134450964,0.454702328,0,0,0.799999066,9.53687856,10.03821941,7.721762266,11.22986427,10.96930737,7.494591616,14.86816181,13.36884745,4.467338178,3.507820006,0,0
LUAD,6.796364138,10.57929708,10.56271943,11.05226916,9.068471975,8.820459814,10.97605569,9.53929842,8.797969484,8.413902903,2.831755661,0,10.39676531,8.661357696,7.885440143,0,10.92572503,3.628143664,7.904827269,2.425190721,1.857025515,3.628143664,0,2.425190721,12.7340279,7.500531204,10.10427113,11.46654555,8.142071309,10.74719436,8.424951472,6.562846856,8.763557643,12.84635423,4.33860269,10.19097282,9.612015157,11.57965064,10.85121808,9.753154894,6.075519796,3.284217983,7.575176164,4.620791657,1.458591988,13.94823946,0,6.112445762,6.702602139,9.856900124,10.70626289,10.49179298,9.517092588,8.105908509,5.978845428,9.836904039,0,8.976323535,11.45939576,10.66179591,13.1166721,9.841035918,11.76391777,5.021093239,4.06484837,2.425190721,8.507152419,8.330163971,0,4.06484837,6.726613271,7.689564749,4.208205089,0.906274914,4.208205089,11.27473922,5.395319911,5.853574051,8.89917563,5.510465116,9.506728079,7.036239563,2.642747774,0,0,7.436445046,0,9.547748637,0,0,10.20813679,9.605553595,7.689564749,10.64535221,10.4545255,12.46070673,15.0429931,12.98969606,5.692195621,4.981720248,0,4.514444226
BRCA,3.385720928,10.02289486,9.748348854,12.03635909,9.723473237,7.493775408,10.37558251,9.558457067,8.911865318,9.479295243,0.43306627,1.151728955,9.767598525,8.007072131,7.719628395,0,9.6155855,3.479269371,7.709407822,1.786847244,0.43306627,1.263214731,7.849573992,0,9.736557524,14.19510302,7.389196798,10.47863818,8.163216928,11.16608147,4.959158085,3.523863009,2.278252439,12.61292838,4.035931769,10.73689233,7.953061487,10.5588416,6.409711688,7.977314273,9.109501604,0.43306627,6.50176077,3.802493101,4.364880548,10.60885543,0,1.926227195,4.672736478,9.519881922,10.98506632,9.150960708,10.51533518,7.606915942,5.550294285,10.10453323,2.722750164,7.853945761,10.65437646,10.78119576,13.03546755,9.699983602,11.76823809,6.915604554,4.096228113,2.053354662,7.516023029,9.57245581,1.035764654,8.138338365,1.035764654,10.74185457,7.532480609,0,2.644133161,9.848712128,9.171249369,6.968989276,7.35875668,4.591272495,9.541615505,5.316822752,4.823041084,0,0,10.18699321,0,0.765704465,0.765704465,0.765704465,10.97254907,6.551068374,5.722785677,10.4108859,10.41459011,5.713189903,12.50184962,13.35837648,0,4.125461,0,0.43306627
BRCA,2.830153894,10.16573611,9.955381102,11.64127506,10.1966513,8.755889026,10.259143,9.107151675,9.924606178,9.979282276,0.905427923,0,10.85582623,7.219042642,5.484515194,0,10.57825946,2.738767837,7.000371897,2.997220136,0.522557993,1.670251176,0,0.522557993,10.12795564,12.81228362,7.268892836,3.574525412,7.999650555,10.69379184,6.924634382,8.941543585,3.945401696,12.23584671,3.817224159,10.41902265,9.036948338,10.43366889,5.508647322,9.42375043,8.804589254,0,5.057614895,6.877204365,1.457436698,7.340588972,0,3.40650946,4.979920157,9.398775751,11.85713736,10.77367497,9.347492926,9.010329486,4.918772619,9.96234224,2.42368573,7.553345142,9.865747187,9.857624941,13.37885026,9.294319773,11.33928216,7.219042642,5.094949639,1.670251176,6.754246162,6.919435433,2.830153894,5.201480959,3.345864707,7.832890014,7.189142576,2.019986512,1.207643013,6.119698548,4.566815154,5.019292707,6.216035732,4.336833221,11.86543171,4.100296495,2.641199186,0,0,9.434711618,0,0,0,0,11.40601894,5.894723197,11.09197745,9.231797184,9.197882588,6.965518804,13.61612378,12.56555434,0.522557993,2.641199186,0,0.905427923
