Class,gene_18529,gene_13429,gene_18897,gene_3443,gene_6876,gene_7929,gene_11348,gene_14318,gene_12300,gene_15430,gene_5297,gene_14984,gene_19238,gene_11355,gene_11807,gene_14828,gene_15431,gene_4442,gene_10561,gene_1136,gene_978,gene_5237,gene_19874,gene_7573,gene_2865,gene_5020,gene_17769,gene_10983,gene_8971,gene_7752,gene_5047,gene_6535,gene_13574,gene_6552,gene_7432,gene_14752,gene_4316,gene_6222,gene_16407,gene_17205,gene_19269,gene_6593,gene_62,gene_17706,gene_12277,gene_11379,gene_8332,gene_17955,gene_17549,gene_14036,gene_4315,gene_10389,gene_5804,gene_8197,gene_11751,gene_15834,gene_6225,gene_10263,gene_11627,gene_19464,gene_10565,gene_6671,gene_1281,gene_10077,gene_6224,gene_5045,gene_3568,gene_14850,gene_14083,gene_3593,gene_16448,gene_503,gene_4539,gene_19536,gene_10572,gene_4997,gene_6909,gene_17121,gene_9057,gene_10388,gene_13486,gene_2862,gene_8847,gene_17399,gene_18475,gene_15305,gene_11867,gene_13049,gene_6467,gene_5040,gene_6784,gene_13721,gene_15972,gene_8725,gene_19663,gene_15467,gene_4066,gene_5660,gene_1588,gene_1589
KIRC,10.96817717,9.274431736,8.610397402,7.592643903,6.151241871,7.761737375,1.891419187,11.10708627,2.846854321,3.363381367,13.22967804,1.11196609,7.291244387,1.732442877,11.45124718,2.497178023,7.693222091,10.24638433,9.472975086,0.472071799,10.54255794,11.88562393,6.85776955,5.776456721,7.954283568,7.244125943,6.159078141,11.77538394,9.99266931,9.587751268,4.291529889,14.80098582,12.23915993,1.553704546,0.827249962,0.472071799,0,12.55368449,13.76920766,1.349704962,11.2205053,5.984830843,3.190630662,7.887354672,7.31571113,9.256279465,1.732442877,3.250537189,10.18965162,8.077173555,2.846854321,9.796244071,4.598651048,12.95278128,13.31950278,10.04118,6.429152286,0.827249962,10.56964678,11.72149229,13.21159784,0.472071799,10.68303846,0.472071799,1.349704962,1.553704546,11.74429987,8.395131367,5.884402553,7.572245464,9.575336915,10.58463372,10.75913086,4.527783497,8.606201611,9.639089233,10.23020061,7.141054655,5.766229406,10.26919682,9.885734499,3.128111898,0,8.03094296,4.427525723,8.861673173,11.54566919,7.18009812,1.837741452,10.20849044,3.742943981,9.928203006,2.164882798,6.852935186,0.472071799,9.377956634,12.06004401,8.819026261,8.584541653,7.096852171
LUAD,8.309194381,8.612197663,7.704374016,12.80121121,4.342625854,10.03276207,7.758776197,10.87881728,1.531618511,10.28318098,13.44500191,0.462785263,0.462785263,8.915419316,10.78452034,6.970773145,6.003644959,5.547326432,9.434626143,2.13878171,12.79646351,10.97086084,3.977316563,6.606513295,8.024890323,9.576448444,7.675815931,11.24645559,10.70960081,11.02397608,8.327992683,15.22219491,13.72711211,0.81262144,0,0,0.81262144,9.965589508,10.05601444,0.462785263,10.80479251,9.925192423,7.52400097,7.916148179,10.87105816,10.62263757,2.56481713,2.13878171,11.79566631,6.164428295,5.680960038,12.4409522,3.626018533,12.89631727,6.634243297,10.91402628,8.483956816,0.462785263,11.6356229,13.66998121,10.00701325,0.81262144,9.763844756,0.462785263,4.140901329,6.274250478,10.98223782,9.549759644,5.743404559,9.475056502,7.544284448,11.22450219,7.743575555,8.170250573,8.952237453,10.72870284,9.989933724,4.876079774,6.434237897,11.87901264,11.45577414,0,0,9.498629844,1.09396575,10.97737295,11.30686486,6.52590913,3.019114755,7.89740986,6.369717729,11.8987223,3.220438308,7.820421519,0,7.911619685,14.02064144,10.30318711,8.3992181,6.760393953
BRCA,10.483846,8.589804676,4.975084441,12.41124085,14.1212502,5.791972915,10.9101705,11.55582574,5.456540054,1.103933991,12.79107943,1.103933991,2.272441301,9.393707923,10.8000829,0.820730401,2.023290843,3.237120073,11.45566628,0,10.33688587,7.137985025,4.029072947,1.340619235,9.85146797,3.598258,10.47727257,9.620599239,9.144023419,9.219214512,7.662013184,11.98098923,12.98729244,0,0.820730401,0,0,7.236569152,10.66259717,0.467905469,10.56454013,13.01433437,0,8.403216586,8.619159871,10.12701414,0,1.340619235,6.783914954,0,3.177279996,10.44431092,2.909465911,11.40683213,2.833962778,10.49308487,2.833962778,2.023290843,10.21288543,7.110248388,2.272441301,0,9.53898816,0.467905469,0.820730401,3.994805976,12.56446391,6.096620289,1.721985046,7.826891643,7.75168464,9.117398952,10.58375975,6.354785361,11.11195722,12.59757075,8.516227941,7.169043085,4.21912979,8.752440862,9.107413258,0.467905469,0,8.760111143,0.467905469,6.613751164,8.720039,0.820730401,1.721985046,2.708496273,0.467905469,11.31911887,1.340619235,4.095249317,0,6.573691111,12.00445223,9.340985011,8.175539571,6.327513124
KIRC,9.643230285,9.127468202,7.562372185,11.58126179,5.143091329,11.38210521,1.334110568,10.93882241,1.761498045,4.973836249,12.8545587,1.204078098,2.230940776,0.724213687,11.55441138,4.421432029,3.308899615,14.68450209,9.843861396,0,10.34058452,11.94116868,3.14135104,7.757323332,6.986740851,8.137303705,6.603967508,10.9800753,12.0541498,10.9120585,10.44346161,13.32156174,11.27053478,0,1.334110568,0,0,13.12711735,12.23028168,4.933364905,11.72609892,0,0.28368476,8.608949662,9.425056411,9.499895703,0,3.308899615,12.24333765,9.323221432,3.430204972,9.783297852,4.25077971,12.78474321,5.22081361,10.40467326,10.4739898,0,11.78379221,14.98749497,8.789843343,0.520648536,11.17762509,3.620668513,3.068481649,0,10.84119478,10.19439983,7.826631106,8.796909183,8.134662472,11.57295123,12.71925404,4.391870805,11.19404887,9.188388561,11.33978878,9.036063689,6.84393361,7.751510586,9.986666911,3.542097053,0,8.718697257,0.724213687,10.56578755,12.10906014,5.550118788,0.520648536,10.29208001,9.885226582,10.55228484,0.520648536,7.318714522,0,9.804082608,9.49468961,7.596532682,7.36509759,7.10076745
LUAD,10.64823173,8.53194673,7.828257101,13.08286589,7.155546866,11.16244168,6.43857564,10.85632437,3.202135581,9.643177964,13.07854779,1.51212573,1.216051258,13.18728093,11.24498217,7.643812908,7.953562083,6.052268069,9.509193059,3.690182401,11.77251665,11.72886861,5.410931251,9.064831668,8.17446135,8.874606413,8.70932855,12.01852012,11.49029434,10.61551929,10.02369892,15.46767878,13.70232422,1.216051258,5.84871557,0.338681125,2.877920896,11.7614515,8.336765396,0.84309947,11.46809961,9.766646506,5.356062797,8.773544753,9.238388019,11.05475353,6.125182001,2.38788636,11.61395978,6.960905506,5.279497297,12.21855718,4.399929848,12.5837574,4.708126525,11.28224866,9.833865718,1.866393698,11.57231653,13.00832707,8.142393015,1.51212573,10.99858338,1.371670371,7.1065263,8.30814332,12.61366747,9.837208466,7.484532917,9.602505874,5.434074393,11.0452136,10.71403081,5.969392278,10.53649979,10.5357225,10.31914145,7.133964173,9.306467319,14.2940535,11.70333694,1.757706017,0,9.016259514,2.770110162,11.29901336,11.41129912,6.402926781,5.597843992,7.108263075,6.898268826,11.48989812,3.243029231,9.092368671,2.825032544,8.33439844,14.11672571,10.84204386,6.62417256,6.556832492
COAD,11.80405033,7.758143248,5.103757788,14.17889045,4.438492473,7.182890893,0.566571641,10.31973985,2.277389699,2.413864833,12.46265052,0,2.277389699,3.901977075,10.72221838,3.703211467,6.337106275,3.472617738,8.873487177,0.972325042,10.76032908,10.304454,5.135493828,4.339137385,8.446103184,6.053461104,9.299549187,10.25306744,10.05724718,10.12469,6.053461104,13.11873023,13.42516344,1.767654798,2.538538164,0,1.288653864,13.78450194,10.35142515,0,10.64501889,6.581307556,4.232430521,8.250350534,7.186421321,10.37878254,3.038260575,8.013099307,7.467980439,2.653289362,3.806014654,9.712360195,3.592516837,12.41985487,5.249331559,10.51210834,7.43226628,1.288653864,11.14717948,9.917146781,3.854793598,0,10.41226286,0.566571641,3.271724464,5.713341145,10.20625738,8.213420192,5.115615931,8.364235356,9.671620674,10.13645288,11.08528655,6.892937398,8.257170951,9.924306284,10.02697983,6.777498621,10.66096747,9.860048723,10.39174839,2.277389699,0,8.677258046,0,9.49011681,10.13642725,2.759581973,2.179670279,0.986374526,1.288653864,10.72016729,1.288653864,9.695720708,0.566571641,7.540593037,12.26773768,10.39948088,8.106699025,7.345325403
BRCA,9.104522751,9.258799202,6.088692851,14.91739073,14.40947049,7.776465933,4.535343816,11.26130749,5.020924396,4.029479389,13.10457582,1.144242197,4.029479389,12.01054909,11.15862231,5.297404209,2.211292604,4.064684571,9.735791236,3.7980194,11.84512149,11.89930405,6.428336721,6.043346692,8.132247798,6.796182411,13.6930513,11.73997886,10.92384742,10.63563651,7.476584208,13.02894722,12.92276835,0.853516665,7.207970917,0,0,12.98008065,9.386032754,1.774249407,11.43195719,13.75334212,1.386093558,9.380803029,7.020046537,10.7417619,1.935082523,5.638505422,9.545628653,6.30861753,2.331791191,11.45394449,3.046438674,12.5668532,2.079770628,10.90546222,7.430092879,6.594140943,10.78131873,11.79833814,6.926295995,0,11.37129204,1.144242197,3.115233048,3.522206441,13.47284312,9.444838897,6.248644886,8.331499215,4.319126548,12.91299222,9.823836915,8.046791154,9.821909477,11.05520108,10.67247838,8.344091697,6.22549667,10.61649371,9.622216585,1.386093558,1.935082523,8.804753795,0.488926268,10.46619885,11.026966,3.470627966,2.331791191,2.457909428,6.916703541,11.17407054,1.774249407,6.775076887,0.853516665,7.335970889,12.46635437,8.582898422,9.061225363,6.44846821
BRCA,8.523636441,9.078375002,7.282884555,13.68287392,7.827787275,8.861285457,6.983016384,8.661304246,4.689774389,5.926763275,13.49757744,7.332358852,0,11.53446825,10.51530561,12.26946276,8.608343544,4.862545617,8.546342736,3.663868313,12.0694397,11.6320546,6.698801885,5.349312195,5.484769736,9.859168242,8.872557921,10.63599013,10.32819245,10.26029623,8.817626455,14.58084151,12.52398578,2.848417631,6.051037058,0,0.448689552,13.67617748,10.49794163,2.61060558,11.74216625,9.706266343,6.035073997,7.460406748,9.27190884,11.29406355,1.066605884,3.339251427,8.519341394,4.210381071,2.987648301,10.91605858,3.231294154,13.22399414,10.13013293,10.39928861,7.319229536,1.829362492,11.02501495,11.50452605,9.710670421,0.448689552,10.18316392,1.497842259,3.783362357,3.621723697,10.96308392,9.776363939,5.283269894,9.656916404,7.317385478,10.73565756,9.525252603,8.768988172,8.928722662,10.32777717,9.331355892,7.454414458,6.62072862,10.29380498,10.47667533,3.621723697,0,7.983552297,0.448689552,8.502024226,10.76551817,3.052520232,1.729748524,4.698107326,6.906108924,11.07442248,2.325703013,8.826926589,0.448689552,9.324803854,13.09066821,10.66933686,9.520243472,8.076174257
BRCA,12.59346816,8.566780912,7.87885406,11.4655562,2.517880364,6.136170875,6.647819595,10.07273556,8.020957722,8.71154997,13.35700209,9.830093666,1.531568609,8.12233623,11.28656354,13.15014552,3.341928835,3.924308957,9.02517556,5.423450434,12.16933315,9.866592756,5.009024626,3.83154287,4.844686936,6.960488542,8.144999759,11.25416647,10.21456198,11.12819414,6.919769108,13.1014669,12.1746511,8.446818639,6.390373628,0,2.15924166,11.35098889,9.724952052,0,11.94046043,10.97376193,0.705137467,8.305943169,7.162773982,10.19103453,0.96014098,2.929469101,8.966395858,3.150397202,8.012177555,11.28718714,3.766213502,13.83506349,9.160839534,10.99730652,5.475474047,5.684412011,11.64038052,10.27415681,10.79003891,1.816108144,11.29960871,3.83154287,5.843318102,8.417860952,10.11517373,10.18986161,4.659199605,10.13391281,8.028933758,11.01849926,10.92009228,9.596348183,9.045967111,11.76554303,9.608049632,5.993599644,9.178993434,9.943411512,10.08910615,8.436353426,0,7.448347614,8.092662015,9.082489711,10.05228274,3.386093558,1.365020579,4.265436896,9.806423955,11.61668667,1.531568609,9.171917349,1.531568609,9.923884546,12.5413314,11.56884442,10.12945046,9.805406935
BRCA,10.26875251,8.924076126,7.307756373,13.06454743,12.90472305,7.546933034,0.775092694,9.427254171,2.491468326,1.647959145,12.98083041,0,2.663299072,2.81682495,10.89461316,0,3.710624622,3.859442849,9.266596823,0,11.20741095,10.15905139,7.616563546,6.93819168,11.81727149,6.022747303,10.7950331,11.17582397,11.24890598,10.36916109,6.731617723,12.79695216,13.74614688,4.771785241,5.506408353,0,0,9.222616215,9.642836926,2.070698444,11.03008774,12.49034951,3.630032634,8.035640404,9.482868446,12.45970825,0.439037963,2.81682495,9.598519672,3.306160145,4.026180364,11.45427359,3.198494154,12.76214323,3.786951765,10.29390841,6.275468994,11.43349677,9.941496636,10.90642465,6.726790355,2.070698444,9.962219312,1.276556218,4.38656266,5.437041263,12.5799782,8.453698645,5.70635649,8.577058665,2.887856663,10.93657905,10.95142315,7.700356483,9.259081779,11.8059937,9.618238656,8.35372467,7.847959336,11.46777365,10.99908394,2.187926067,1.276556218,10.26500549,1.047538389,9.020099335,10.43919716,5.220186762,1.47420239,1.295487943,7.874440428,10.80968775,0.439037963,7.546933034,0,6.908608784,13.49339265,10.84498816,8.869171228,6.275468994
BRCA,8.73770028,10.84736277,7.60314413,13.82323785,13.01184048,9.71333324,2.84052366,11.75003698,7.768157853,3.379399163,12.6667699,3.70058398,1.709511214,10.21607891,10.92907344,0,0,4.916108758,9.842802883,0,11.31507595,11.3900507,9.045508499,5.566309818,9.533064922,6.45292484,10.06307145,11.66497609,10.85748343,9.658222196,8.084893406,13.76267271,11.8462073,0,4.752149128,0,0,11.96567608,9.383451583,1.709511214,11.92329405,13.24333467,0,8.64254996,7.814627324,13.83154477,0,0,9.891899114,3.664130088,6.110937384,10.34166336,3.187292681,12.76698227,3.901832306,10.35833252,7.67047922,7.019824209,11.11820137,9.933168358,6.724759397,0,11.34955769,0,6.688921662,5.04926482,12.1400277,9.046395563,7.447347765,9.262186479,2.722116238,11.26613648,8.181544875,6.246541101,11.52780441,11.50962162,10.15665195,7.684194575,7.083309119,12.04267511,9.932210322,1.709511214,0,9.546267484,0,9.528635779,12.21546626,5.707325998,3.379399163,2.402722177,4.916108758,11.48583434,1.970559197,6.751061964,0,8.371550151,15.41458615,9.253778952,8.035810832,7.684194575
KIRC,10.6266764,9.329619213,6.120262765,7.91367931,7.140011714,9.455325165,0.828550347,11.32160683,1.555668934,6.230656475,13.0617627,0,1.734482022,0.828550347,11.03064645,1.351458723,3.703322227,7.572222722,9.635701798,1.555668934,10.88258192,11.44617867,5.727465798,8.54314785,9.333960351,9.121302979,6.538237053,10.55371568,10.07194497,10.4986797,6.385952108,15.02016394,13.24483058,0,1.351458723,0,0,11.90660128,12.98009494,4.733555002,11.21945292,0.828550347,0.472903624,8.781828513,8.651500221,10.32587882,0,3.82678235,11.43126253,8.273371352,3.659707681,10.89857116,2.595312689,12.3615518,4.294319314,10.21348095,8.601945312,0,11.09705109,15.33774384,8.972152691,0.472903624,10.53760669,1.113567157,4.601464763,2.167165213,10.35822261,9.12531789,7.604219619,8.604823767,10.08278773,9.780187047,10.84503522,5.629120523,9.904520225,9.071199543,9.983492444,7.43665325,8.882499384,12.19786785,10.29280475,3.659707681,0,8.249658658,1.113567157,10.52284631,13.17567273,5.102758898,7.019312726,9.329235742,7.32938376,10.52018649,2.595312689,8.841608375,0.472903624,9.939138405,13.50031907,5.435791921,7.595563334,7.124048917
BRCA,11.00242828,7.518409244,5.573847106,10.41541433,13.47885808,7.802716681,3.457357894,9.901370758,4.277389699,7.142668705,12.71894807,2.226015216,1.858935843,8.280942399,9.21880538,4.592241738,4.494729206,5.259630291,9.151079981,4.197000396,10.65288082,11.13576058,6.463208826,6.85244836,10.95356354,6.832636888,10.22648445,9.883823925,8.849642794,9.404771166,8.198179807,13.63168864,13.16620703,2.64498682,3.150933299,0,0,9.207309664,8.862730332,2.226015216,10.27684557,12.3886981,0.60928218,7.29525466,9.22261863,11.82073742,5.023663437,5.545884992,9.717295995,4.927289674,3.062950609,11.33660698,3.062950609,11.83657509,5.593763094,10.11605799,6.346946255,2.226015216,9.657534614,13.7296526,6.714877417,0,9.447744482,1.633152177,3.589188211,4.277389699,11.26151906,7.476454598,1.036327492,8.025637912,6.553225321,9.691855162,9.704631657,6.79898366,10.16573611,10.13437498,8.713599595,7.567187954,8.733330612,11.75995474,10.48265672,3.312273084,0,8.379841861,2.054119133,10.13909084,9.972520347,2.379593239,0,2.118392952,8.821429607,10.67623038,1.858935843,6.374618729,0,6.832636888,13.91833219,8.789233664,6.047893871,3.874069042
PRAD,11.01479463,8.269248263,4.562248531,13.64040312,6.726395292,9.873222616,5.541629443,10.19855554,5.558540104,5.398709494,13.10600015,4.858319243,2.815718872,2.431141535,10.07325791,7.088438452,7.237630636,4.773964687,9.279710394,3.582929273,11.34285249,11.14644776,7.738240914,5.153671597,11.44603906,10.89384756,11.92028958,10.3966797,10.05549937,10.78760061,9.009988131,15.80711086,13.11281251,6.770604433,7.189587384,0,3.444242994,12.07867788,11.01709373,1.069220959,11.01861748,13.18298553,0,8.401647531,7.911188228,10.13796454,4.081118024,4.684364318,10.84600745,3.76876658,3.76876658,12.75302031,3.207471223,12.20268401,5.65603294,10.65580797,8.162693432,3.825755105,10.74760559,11.57817925,8.094763892,2.102624541,10.35615482,1.069220959,6.649569476,4.298013064,8.13195468,9.318694189,5.805171194,7.610286657,4.739972281,10.23122118,10.83173476,5.67166136,8.35401571,10.88632913,10.02236781,7.622403296,5.874332219,10.95338893,11.26643519,1.069220959,2.698551882,9.478268077,0,9.968825164,10.83370446,4.257169065,2.698551882,3.620128898,9.771743652,11.03457202,3.207471223,8.7949584,0.631523406,8.525066592,13.05682566,10.1442886,6.868773178,4.127187527
BRCA,10.67984073,9.097631864,6.744551324,13.89901698,13.38379878,8.969484377,1.434881719,10.81694364,4.905004241,1.940843296,13.03425733,1.094709007,2.47064098,7.490858897,11.23473362,0.648833548,1.709908171,5.222765928,10.62279312,0.648833548,11.56751408,10.15641179,7.752554596,5.388392768,6.466795131,6.14662875,11.62855946,11.07263508,10.67984073,10.19676194,7.148008743,13.27460674,13.48472221,1.709908171,3.813606775,0,0,10.3120888,9.799934006,0.648833548,11.24388206,13.38379878,0,8.909416106,8.232804635,12.53368258,0,4.303006233,8.568951743,4.761365066,5.622579003,10.99300912,3.754128552,12.70136711,1.940843296,10.24617053,7.008630305,1.094709007,11.85066349,11.05272427,6.74402651,0,11.04692618,2.611337655,4.984789837,6.70528679,12.24561212,8.656825258,6.466795131,7.83020461,1.709908171,11.66660571,10.5393721,7.540104785,10.71243242,11.71200245,9.720591421,8.077696975,6.632844015,11.07605397,8.902586152,2.73954571,3.250643297,9.204253227,0,8.372838948,11.59449257,8.522922795,3.161887682,0,2.139862368,12.0671587,2.139862368,9.188895401,0,6.811214118,14.19739333,9.681219082,8.553771349,5.32848824
KIRC,10.29974607,8.831798088,7.085881375,13.13985828,10.24000419,9.535438691,0,11.46303897,6.17280751,4.988911865,13.23469321,1.845510123,1.845510123,8.888170927,11.41979168,3.684515807,2.343692069,10.31157804,9.807723599,1.512328036,11.49061024,11.36388835,8.460554189,6.216596489,10.25626767,10.03821941,7.721762266,11.09706426,11.22986427,10.96930737,7.494591616,14.86816181,13.36884745,4.467338178,3.507820006,0,0,13.29572589,11.95555184,0,11.47209679,1.078336571,5.552967211,8.665343024,10.45709354,12.80929787,1.311619363,3.359450889,11.76487988,9.302163659,4.669922501,12.62175657,3.5988773,12.86108691,4.467338178,11.02937006,9.44706049,7.390117354,11.32211406,13.93798064,10.99703831,0,11.03523899,0,5.552967211,1.078336571,12.0734822,9.279116057,8.41898682,7.280919207,8.597698764,10.78406223,11.8650102,4.314522522,10.35058564,9.8354899,10.68817161,8.341999086,6.906217181,8.890425412,10.6010279,3.007249332,0,9.200430297,4.314522522,11.50484381,12.42886524,5.641300357,10.50962657,10.71640794,7.635674594,11.00953473,3.134450964,9.178455714,1.311619363,8.253682056,10.32581138,8.279717357,6.906217181,5.651972999
LUAD,10.39676531,8.661357696,7.885440143,12.7340279,7.500531204,10.10427113,11.46654555,10.74719436,5.334106991,8.424951472,12.84635423,3.284217983,1.458591988,13.94823946,10.6094835,6.112445762,6.562846856,6.702602139,9.517092588,0,11.45939576,11.76391777,5.021093239,8.754827389,7.689564749,9.605553595,7.689564749,11.29896755,10.64535221,10.4545255,12.46070673,15.0429931,12.98969606,5.692195621,4.981720248,0,4.514444226,11.28133892,9.395024229,0,11.44045913,11.08166318,11.64726503,7.87827167,9.114705377,10.64692766,2.425190721,3.98744821,12.29240792,5.617095678,4.458178553,12.02745681,2.16889872,11.93697649,4.85671186,10.99903459,9.389392573,2.642747774,11.06174245,12.78477592,7.812472554,3.148576233,10.45182928,1.458591988,5.809278092,11.66524264,12.5062927,9.976148797,6.075519796,10.55183321,4.138306619,11.67143934,10.45272515,7.594884403,10.14159628,10.51697051,10.89226958,10.6078666,8.930533336,12.78994928,11.14039524,0,0,9.876352716,3.284217983,10.73318484,10.05991223,4.33860269,3.216641107,10.23120918,8.368829449,11.22396549,2.998845382,8.564740169,2.642747774,8.67067041,13.28823166,8.025903628,7.956515555,6.166120894
BRCA,9.767598525,8.007072131,7.719628395,9.736557524,14.19510302,7.389196798,10.47863818,11.16608147,2.935742601,4.959158085,12.61292838,0.43306627,4.364880548,10.60885543,10.36604895,1.926227195,3.523863009,4.672736478,10.51533518,2.722750164,10.65437646,11.76823809,6.915604554,5.113016991,10.74185457,6.551068374,5.722785677,10.77168754,10.4108859,10.41459011,5.713189903,12.50184962,13.35837648,0,4.125461,0,0.43306627,8.948107289,9.646162657,1.263214731,11.02220828,13.08670184,0.43306627,8.462825335,10.62427457,11.49992061,2.797282809,2.472747693,9.316152532,4.209757469,4.482512734,10.72557928,3.232952336,12.00487705,4.570165375,10.83222546,6.868834899,10.01852012,9.909317091,11.1807297,6.824958741,0.765704465,10.23388327,2.378761299,4.289406609,6.185194584,14.41303947,7.851761532,4.786909957,9.271087131,3.00028851,12.57237338,7.424905297,8.152609349,11.44246666,13.02126109,9.482830136,8.323153865,6.881738025,11.73869185,11.82613929,1.035764654,0.43306627,10.07486397,0.765704465,9.035398471,10.65931808,3.336569042,1.786847244,2.317275122,3.907198338,12.19007157,2.560983906,7.657818616,0,8.759378907,13.5274037,8.601908181,8.652988339,7.349497976
